requirement_id,standard,paragraph_id,page,report_section,official_section_heading,nearest_pdf_heading,clean_requirement_text,source_paragraph_text,clause_path,obligation_type,mandatory,evidence_tags,banking_relevance,paragraph_quality_score,requirement_quality_score
IFRS_S2_25_C03,IFRS S2,25,14,Risk Management,Risk management,Risk management,"To achieve this objective, an entity shall disclose information about — (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: — (ii) whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related risks","To achieve this objective, an entity shall disclose information about: (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: (i) the inputs and parameters the entity uses (for example, information about data sources and the scope of operations covered in the processes); (ii) whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related risks; (iii) how the entity assesses the nature, likelihood and magnitude of the effects of those risks (for example, whether the entity considers qualitative factors, quantitative thresholds or other criteria); (iv) whether and how the entity prioritises climate-related risks relative to other types of risk; (v) how the entity monitors climate-related risks; and (vi) whether and how the entity has changed the processes it uses compared with the previous reporting period; (b) the processes the entity uses to identify, assess, prioritise and monitor climate-related opportunities, including information about whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related opportunities; and (c) the extent to which, and how, the processes for identifying, assessing, prioritising and monitoring climate-related risks and opportunities are integrated into and inform the entity’s overall risk management process.",(a)>(ii),mandatory,True,"[""scenario_analysis"", ""risk_process""]",medium,1.0,1.0
IFRS_S2_25_C04,IFRS S2,25,14,Risk Management,Risk management,Risk management,"To achieve this objective, an entity shall disclose information about — (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: — (iii) how the entity assesses the nature, likelihood and magnitude of the effects of those risks (for example, whether the entity considers qualitative factors, quantitative thresholds or other criteria)","To achieve this objective, an entity shall disclose information about: (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: (i) the inputs and parameters the entity uses (for example, information about data sources and the scope of operations covered in the processes); (ii) whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related risks; (iii) how the entity assesses the nature, likelihood and magnitude of the effects of those risks (for example, whether the entity considers qualitative factors, quantitative thresholds or other criteria); (iv) whether and how the entity prioritises climate-related risks relative to other types of risk; (v) how the entity monitors climate-related risks; and (vi) whether and how the entity has changed the processes it uses compared with the previous reporting period; (b) the processes the entity uses to identify, assess, prioritise and monitor climate-related opportunities, including information about whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related opportunities; and (c) the extent to which, and how, the processes for identifying, assessing, prioritising and monitoring climate-related risks and opportunities are integrated into and inform the entity’s overall risk management process.",(a)>(iii),mandatory,True,"[""risk_process""]",medium,1.0,1.0
IFRS_S2_25_C05,IFRS S2,25,14,Risk Management,Risk management,Risk management,"To achieve this objective, an entity shall disclose information about — (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: — (iv) whether and how the entity prioritises climate-related risks relative to other types of risk","To achieve this objective, an entity shall disclose information about: (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: (i) the inputs and parameters the entity uses (for example, information about data sources and the scope of operations covered in the processes); (ii) whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related risks; (iii) how the entity assesses the nature, likelihood and magnitude of the effects of those risks (for example, whether the entity considers qualitative factors, quantitative thresholds or other criteria); (iv) whether and how the entity prioritises climate-related risks relative to other types of risk; (v) how the entity monitors climate-related risks; and (vi) whether and how the entity has changed the processes it uses compared with the previous reporting period; (b) the processes the entity uses to identify, assess, prioritise and monitor climate-related opportunities, including information about whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related opportunities; and (c) the extent to which, and how, the processes for identifying, assessing, prioritising and monitoring climate-related risks and opportunities are integrated into and inform the entity’s overall risk management process.",(a)>(iv),mandatory,True,"[""risk_process""]",medium,1.0,1.0
IFRS_S2_25_C06,IFRS S2,25,14,Risk Management,Risk management,Risk management,"To achieve this objective, an entity shall disclose information about — (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: — (v) how the entity monitors climate-related risks","To achieve this objective, an entity shall disclose information about: (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: (i) the inputs and parameters the entity uses (for example, information about data sources and the scope of operations covered in the processes); (ii) whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related risks; (iii) how the entity assesses the nature, likelihood and magnitude of the effects of those risks (for example, whether the entity considers qualitative factors, quantitative thresholds or other criteria); (iv) whether and how the entity prioritises climate-related risks relative to other types of risk; (v) how the entity monitors climate-related risks; and (vi) whether and how the entity has changed the processes it uses compared with the previous reporting period; (b) the processes the entity uses to identify, assess, prioritise and monitor climate-related opportunities, including information about whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related opportunities; and (c) the extent to which, and how, the processes for identifying, assessing, prioritising and monitoring climate-related risks and opportunities are integrated into and inform the entity’s overall risk management process.",(a)>(v),mandatory,True,"[""risk_process""]",medium,1.0,1.0
IFRS_S2_25_C07,IFRS S2,25,14,Risk Management,Risk management,Risk management,"To achieve this objective, an entity shall disclose information about — (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: — (vi) whether and how the entity has changed the processes it uses compared with the previous reporting period","To achieve this objective, an entity shall disclose information about: (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: (i) the inputs and parameters the entity uses (for example, information about data sources and the scope of operations covered in the processes); (ii) whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related risks; (iii) how the entity assesses the nature, likelihood and magnitude of the effects of those risks (for example, whether the entity considers qualitative factors, quantitative thresholds or other criteria); (iv) whether and how the entity prioritises climate-related risks relative to other types of risk; (v) how the entity monitors climate-related risks; and (vi) whether and how the entity has changed the processes it uses compared with the previous reporting period; (b) the processes the entity uses to identify, assess, prioritise and monitor climate-related opportunities, including information about whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related opportunities; and (c) the extent to which, and how, the processes for identifying, assessing, prioritising and monitoring climate-related risks and opportunities are integrated into and inform the entity’s overall risk management process.",(a)>(vi),mandatory,True,"[""risk_process""]",medium,1.0,1.0
IFRS_S2_25_C08,IFRS S2,25,14,Risk Management,Risk management,Risk management,"To achieve this objective, an entity shall disclose information about — (b) the processes the entity uses to identify, assess, prioritise and monitor climate-related opportunities, including information about whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related opportunities","To achieve this objective, an entity shall disclose information about: (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: (i) the inputs and parameters the entity uses (for example, information about data sources and the scope of operations covered in the processes); (ii) whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related risks; (iii) how the entity assesses the nature, likelihood and magnitude of the effects of those risks (for example, whether the entity considers qualitative factors, quantitative thresholds or other criteria); (iv) whether and how the entity prioritises climate-related risks relative to other types of risk; (v) how the entity monitors climate-related risks; and (vi) whether and how the entity has changed the processes it uses compared with the previous reporting period; (b) the processes the entity uses to identify, assess, prioritise and monitor climate-related opportunities, including information about whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related opportunities; and (c) the extent to which, and how, the processes for identifying, assessing, prioritising and monitoring climate-related risks and opportunities are integrated into and inform the entity’s overall risk management process.",(b),mandatory,True,"[""scenario_analysis"", ""risk_process""]",medium,1.0,1.0
IFRS_S2_25_C09,IFRS S2,25,14,Risk Management,Risk management,Risk management,"To achieve this objective, an entity shall disclose information about — (c) the extent to which, and how, the processes for identifying, assessing, prioritising and monitoring climate-related risks and opportunities are integrated into and inform the entity’s overall risk management process.","To achieve this objective, an entity shall disclose information about: (a) the processes and related policies the entity uses to identify, assess, prioritise and monitor climate-related risks, including information about: (i) the inputs and parameters the entity uses (for example, information about data sources and the scope of operations covered in the processes); (ii) whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related risks; (iii) how the entity assesses the nature, likelihood and magnitude of the effects of those risks (for example, whether the entity considers qualitative factors, quantitative thresholds or other criteria); (iv) whether and how the entity prioritises climate-related risks relative to other types of risk; (v) how the entity monitors climate-related risks; and (vi) whether and how the entity has changed the processes it uses compared with the previous reporting period; (b) the processes the entity uses to identify, assess, prioritise and monitor climate-related opportunities, including information about whether and how the entity uses climate-related scenario analysis to inform its identification of climate-related opportunities; and (c) the extent to which, and how, the processes for identifying, assessing, prioritising and monitoring climate-related risks and opportunities are integrated into and inform the entity’s overall risk management process.",(c),mandatory,True,"[""risk_process""]",medium,1.0,1.0
IFRS_S2_26_C01,IFRS S2,26,14,Risk Management,Risk management,Risk management,"In preparing disclosures to fulfil the requirements in paragraph 25, an entity shall avoid unnecessary duplication in accordance with IFRS S1 (see paragraph B42(b) of IFRS S1). For example, although an entity shall provide the information required by paragraph 25, if oversight of sustainability-related risks and opportunities is managed on an integrated basis, the entity would avoid duplication by providing integrated risk management disclosures instead of separate disclosures for each sustainability-related risk and opportunity.","In preparing disclosures to fulfil the requirements in paragraph 25, an entity shall avoid unnecessary duplication in accordance with IFRS S1 (see paragraph B42(b) of IFRS S1). For example, although an entity shall provide the information required by paragraph 25, if oversight of sustainability-related risks and opportunities is managed on an integrated basis, the entity would avoid duplication by providing integrated risk management disclosures instead of separate disclosures for each sustainability-related risk and opportunity.",,mandatory,True,[],medium,1.0,1.0
IFRS_S2_28_C01,IFRS S2,28,15,Metrics and Targets,Metrics and targets,Metrics and targets,"To achieve this objective, an entity shall disclose — (a) information relevant to the cross-industry metric categories (see paragraphs 29–31)","To achieve this objective, an entity shall disclose: (a) information relevant to the cross-industry metric categories (see paragraphs 29–31); (b) industry-based metrics that are associated with particular business models, activities or other common features that characterise participation in an industry (see paragraph 32); and (c) targets set by the entity, and any targets it is required to meet by law or regulation, to mitigate or adapt to climate-related risks or take advantage of climate-related opportunities, including metrics used by the governance body or management to measure progress towards these targets (see paragraphs 33–37).",(a),mandatory,True,"[""metrics"", ""targets""]",medium,1.0,1.0
IFRS_S2_28_C02,IFRS S2,28,15,Metrics and Targets,Metrics and targets,Metrics and targets,"To achieve this objective, an entity shall disclose — (b) industry-based metrics that are associated with particular business models, activities or other common features that characterise participation in an industry (see paragraph 32)","To achieve this objective, an entity shall disclose: (a) information relevant to the cross-industry metric categories (see paragraphs 29–31); (b) industry-based metrics that are associated with particular business models, activities or other common features that characterise participation in an industry (see paragraph 32); and (c) targets set by the entity, and any targets it is required to meet by law or regulation, to mitigate or adapt to climate-related risks or take advantage of climate-related opportunities, including metrics used by the governance body or management to measure progress towards these targets (see paragraphs 33–37).",(b),mandatory,True,"[""business_model_value_chain"", ""metrics"", ""targets""]",medium,1.0,1.0
IFRS_S2_28_C03,IFRS S2,28,15,Metrics and Targets,Metrics and targets,Metrics and targets,"To achieve this objective, an entity shall disclose — (c) targets set by the entity, and any targets it is required to meet by law or regulation, to mitigate or adapt to climate-related risks or take advantage of climate-related opportunities, including metrics used by the governance body or management to measure progress towards these targets (see paragraphs 33–37).","To achieve this objective, an entity shall disclose: (a) information relevant to the cross-industry metric categories (see paragraphs 29–31); (b) industry-based metrics that are associated with particular business models, activities or other common features that characterise participation in an industry (see paragraph 32); and (c) targets set by the entity, and any targets it is required to meet by law or regulation, to mitigate or adapt to climate-related risks or take advantage of climate-related opportunities, including metrics used by the governance body or management to measure progress towards these targets (see paragraphs 33–37).",(c),mandatory,True,"[""governance_body"", ""metrics"", ""targets""]",medium,1.0,1.0
IFRS_S2_29_C03,IFRS S2,29,15,Metrics and Targets,Metrics and targets,Climate-related metrics,"An entity shall disclose information relevant to the cross-industry metric categories of — (a) greenhouse gases—the entity shall: — (i) disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent (see paragraphs B19–B22), classified as: — (1) Scope 1 greenhouse gas emissions","An entity shall disclose information relevant to the cross-industry metric categories of: (a) greenhouse gases—the entity shall: (i) disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent (see paragraphs B19–B22), classified as: (1) Scope 1 greenhouse gas emissions; (2) Scope 2 greenhouse gas emissions; and (3) Scope 3 greenhouse gas emissions; (ii) measure its greenhouse gas emissions in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) unless the entity is required, in whole or in part, by a jurisdictional authority or an exchange on which it is listed to use a different method for measuring its greenhouse gas emissions (see paragraphs B23–B25); (iii) disclose the approach it uses to measure its greenhouse gas emissions (see paragraphs B26–B29) including: (1) the measurement approach, inputs and assumptions the entity uses to measure its greenhouse gas emissions; (2) the reason why the entity has chosen the measurement approach, inputs and assumptions it uses to measure its greenhouse gas emissions; and (3) any changes the entity made to the measurement approach, inputs and assumptions during the reporting period and the reasons for those changes; (iv) for Scope 1 and Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(1)–(2), disaggregate emissions between: (1) the consolidated accounting group (for example, for an entity applying IFRS Accounting Standards, this group would comprise the parent and its consolidated subsidiaries); and (2) other investees excluded from paragraph 29(a)(iv)(1) (for example, for an entity applying IFRS Accounting Standards, these investees would include associates, joint ventures and unconsolidated subsidiaries); (v) for Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(2), disclose its location-based Scope 2 greenhouse gas emissions, and provide information about any contractual instruments that is necessary to inform users’ understanding of the entity’s Scope 2 greenhouse gas emissions (see paragraphs B30–B31); and (vi) for Scope 3 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(3), and with reference to paragraphs B32–B57, disclose: (1) the categories included within the entity’s measure of Scope 3 greenhouse gas emissions, in accordance with the Scope 3 categories described in the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2011); and (2) additional information about the entity’s financed emissions (which are part of Category 15 greenhouse gas emissions), if its activities include asset management, commercial banking or insurance (see paragraphs B58–B63A); (b) climate-related transition risks—the amount and percentage of assets or business activities vulnerable to climate-related transition risks; (c) climate-related physical risks—the amount and percentage of assets or business activities vulnerable to climate-related physical risks; (d) climate-related opportunities—the amount and percentage of assets or business activities aligned with climate-related opportunities; (e) capital deployment—the amount of capital expenditure, financing or investment deployed towards climate-related risks and opportunities; (f) internal carbon prices—the entity shall disclose: (i) an explanation of whether and how the entity is applying a carbon price in decision-making (for example, investment decisions, transfer pricing and scenario analysis); and (ii) the price for each metric tonne of greenhouse gas emissions the entity uses to assess the costs of its greenhouse gas emissions; (g) remuneration—the entity shall disclose: (i) a description of whether and how climate-related considerations are factored into executive remuneration (see also paragraph 6(a)(v)); and (ii) the percentage of executive management remuneration recognised in the current period that is linked to climate-related considerations.",(a)>(i)>(1),mandatory,True,"[""metrics"", ""targets"", ""ghg_emissions"", ""scope_1""]",medium,1.0,1.0
IFRS_S2_29_C04,IFRS S2,29,15,Metrics and Targets,Metrics and targets,Climate-related metrics,"An entity shall disclose information relevant to the cross-industry metric categories of — (a) greenhouse gases—the entity shall: — (i) disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent (see paragraphs B19–B22), classified as: — (2) Scope 2 greenhouse gas emissions","An entity shall disclose information relevant to the cross-industry metric categories of: (a) greenhouse gases—the entity shall: (i) disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent (see paragraphs B19–B22), classified as: (1) Scope 1 greenhouse gas emissions; (2) Scope 2 greenhouse gas emissions; and (3) Scope 3 greenhouse gas emissions; (ii) measure its greenhouse gas emissions in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) unless the entity is required, in whole or in part, by a jurisdictional authority or an exchange on which it is listed to use a different method for measuring its greenhouse gas emissions (see paragraphs B23–B25); (iii) disclose the approach it uses to measure its greenhouse gas emissions (see paragraphs B26–B29) including: (1) the measurement approach, inputs and assumptions the entity uses to measure its greenhouse gas emissions; (2) the reason why the entity has chosen the measurement approach, inputs and assumptions it uses to measure its greenhouse gas emissions; and (3) any changes the entity made to the measurement approach, inputs and assumptions during the reporting period and the reasons for those changes; (iv) for Scope 1 and Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(1)–(2), disaggregate emissions between: (1) the consolidated accounting group (for example, for an entity applying IFRS Accounting Standards, this group would comprise the parent and its consolidated subsidiaries); and (2) other investees excluded from paragraph 29(a)(iv)(1) (for example, for an entity applying IFRS Accounting Standards, these investees would include associates, joint ventures and unconsolidated subsidiaries); (v) for Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(2), disclose its location-based Scope 2 greenhouse gas emissions, and provide information about any contractual instruments that is necessary to inform users’ understanding of the entity’s Scope 2 greenhouse gas emissions (see paragraphs B30–B31); and (vi) for Scope 3 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(3), and with reference to paragraphs B32–B57, disclose: (1) the categories included within the entity’s measure of Scope 3 greenhouse gas emissions, in accordance with the Scope 3 categories described in the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2011); and (2) additional information about the entity’s financed emissions (which are part of Category 15 greenhouse gas emissions), if its activities include asset management, commercial banking or insurance (see paragraphs B58–B63A); (b) climate-related transition risks—the amount and percentage of assets or business activities vulnerable to climate-related transition risks; (c) climate-related physical risks—the amount and percentage of assets or business activities vulnerable to climate-related physical risks; (d) climate-related opportunities—the amount and percentage of assets or business activities aligned with climate-related opportunities; (e) capital deployment—the amount of capital expenditure, financing or investment deployed towards climate-related risks and opportunities; (f) internal carbon prices—the entity shall disclose: (i) an explanation of whether and how the entity is applying a carbon price in decision-making (for example, investment decisions, transfer pricing and scenario analysis); and (ii) the price for each metric tonne of greenhouse gas emissions the entity uses to assess the costs of its greenhouse gas emissions; (g) remuneration—the entity shall disclose: (i) a description of whether and how climate-related considerations are factored into executive remuneration (see also paragraph 6(a)(v)); and (ii) the percentage of executive management remuneration recognised in the current period that is linked to climate-related considerations.",(a)>(i)>(2),mandatory,True,"[""metrics"", ""targets"", ""ghg_emissions"", ""scope_2""]",medium,1.0,1.0
IFRS_S2_29_C05,IFRS S2,29,15,Metrics and Targets,Metrics and targets,Climate-related metrics,"An entity shall disclose information relevant to the cross-industry metric categories of — (a) greenhouse gases—the entity shall: — (i) disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent (see paragraphs B19–B22), classified as: — (3) Scope 3 greenhouse gas emissions","An entity shall disclose information relevant to the cross-industry metric categories of: (a) greenhouse gases—the entity shall: (i) disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent (see paragraphs B19–B22), classified as: (1) Scope 1 greenhouse gas emissions; (2) Scope 2 greenhouse gas emissions; and (3) Scope 3 greenhouse gas emissions; (ii) measure its greenhouse gas emissions in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) unless the entity is required, in whole or in part, by a jurisdictional authority or an exchange on which it is listed to use a different method for measuring its greenhouse gas emissions (see paragraphs B23–B25); (iii) disclose the approach it uses to measure its greenhouse gas emissions (see paragraphs B26–B29) including: (1) the measurement approach, inputs and assumptions the entity uses to measure its greenhouse gas emissions; (2) the reason why the entity has chosen the measurement approach, inputs and assumptions it uses to measure its greenhouse gas emissions; and (3) any changes the entity made to the measurement approach, inputs and assumptions during the reporting period and the reasons for those changes; (iv) for Scope 1 and Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(1)–(2), disaggregate emissions between: (1) the consolidated accounting group (for example, for an entity applying IFRS Accounting Standards, this group would comprise the parent and its consolidated subsidiaries); and (2) other investees excluded from paragraph 29(a)(iv)(1) (for example, for an entity applying IFRS Accounting Standards, these investees would include associates, joint ventures and unconsolidated subsidiaries); (v) for Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(2), disclose its location-based Scope 2 greenhouse gas emissions, and provide information about any contractual instruments that is necessary to inform users’ understanding of the entity’s Scope 2 greenhouse gas emissions (see paragraphs B30–B31); and (vi) for Scope 3 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(3), and with reference to paragraphs B32–B57, disclose: (1) the categories included within the entity’s measure of Scope 3 greenhouse gas emissions, in accordance with the Scope 3 categories described in the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2011); and (2) additional information about the entity’s financed emissions (which are part of Category 15 greenhouse gas emissions), if its activities include asset management, commercial banking or insurance (see paragraphs B58–B63A); (b) climate-related transition risks—the amount and percentage of assets or business activities vulnerable to climate-related transition risks; (c) climate-related physical risks—the amount and percentage of assets or business activities vulnerable to climate-related physical risks; (d) climate-related opportunities—the amount and percentage of assets or business activities aligned with climate-related opportunities; (e) capital deployment—the amount of capital expenditure, financing or investment deployed towards climate-related risks and opportunities; (f) internal carbon prices—the entity shall disclose: (i) an explanation of whether and how the entity is applying a carbon price in decision-making (for example, investment decisions, transfer pricing and scenario analysis); and (ii) the price for each metric tonne of greenhouse gas emissions the entity uses to assess the costs of its greenhouse gas emissions; (g) remuneration—the entity shall disclose: (i) a description of whether and how climate-related considerations are factored into executive remuneration (see also paragraph 6(a)(v)); and (ii) the percentage of executive management remuneration recognised in the current period that is linked to climate-related considerations.",(a)>(i)>(3),mandatory,True,"[""metrics"", ""targets"", ""ghg_emissions"", ""scope_3""]",medium,1.0,1.0
IFRS_S2_29_C07,IFRS S2,29,15,Metrics and Targets,Metrics and targets,Climate-related metrics,"An entity shall disclose information relevant to the cross-industry metric categories of — (a) greenhouse gases—the entity shall: — (ii) measure its greenhouse gas emissions in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard — (2004) unless the entity is required, in whole or in part, by a jurisdictional authority or an exchange on which it is listed to use a different method for measuring its greenhouse gas emissions (see paragraphs B23–B25)","An entity shall disclose information relevant to the cross-industry metric categories of: (a) greenhouse gases—the entity shall: (i) disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent (see paragraphs B19–B22), classified as: (1) Scope 1 greenhouse gas emissions; (2) Scope 2 greenhouse gas emissions; and (3) Scope 3 greenhouse gas emissions; (ii) measure its greenhouse gas emissions in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) unless the entity is required, in whole or in part, by a jurisdictional authority or an exchange on which it is listed to use a different method for measuring its greenhouse gas emissions (see paragraphs B23–B25); (iii) disclose the approach it uses to measure its greenhouse gas emissions (see paragraphs B26–B29) including: (1) the measurement approach, inputs and assumptions the entity uses to measure its greenhouse gas emissions; (2) the reason why the entity has chosen the measurement approach, inputs and assumptions it uses to measure its greenhouse gas emissions; and (3) any changes the entity made to the measurement approach, inputs and assumptions during the reporting period and the reasons for those changes; (iv) for Scope 1 and Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(1)–(2), disaggregate emissions between: (1) the consolidated accounting group (for example, for an entity applying IFRS Accounting Standards, this group would comprise the parent and its consolidated subsidiaries); and (2) other investees excluded from paragraph 29(a)(iv)(1) (for example, for an entity applying IFRS Accounting Standards, these investees would include associates, joint ventures and unconsolidated subsidiaries); (v) for Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(2), disclose its location-based Scope 2 greenhouse gas emissions, and provide information about any contractual instruments that is necessary to inform users’ understanding of the entity’s Scope 2 greenhouse gas emissions (see paragraphs B30–B31); and (vi) for Scope 3 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(3), and with reference to paragraphs B32–B57, disclose: (1) the categories included within the entity’s measure of Scope 3 greenhouse gas emissions, in accordance with the Scope 3 categories described in the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2011); and (2) additional information about the entity’s financed emissions (which are part of Category 15 greenhouse gas emissions), if its activities include asset management, commercial banking or insurance (see paragraphs B58–B63A); (b) climate-related transition risks—the amount and percentage of assets or business activities vulnerable to climate-related transition risks; (c) climate-related physical risks—the amount and percentage of assets or business activities vulnerable to climate-related physical risks; (d) climate-related opportunities—the amount and percentage of assets or business activities aligned with climate-related opportunities; (e) capital deployment—the amount of capital expenditure, financing or investment deployed towards climate-related risks and opportunities; (f) internal carbon prices—the entity shall disclose: (i) an explanation of whether and how the entity is applying a carbon price in decision-making (for example, investment decisions, transfer pricing and scenario analysis); and (ii) the price for each metric tonne of greenhouse gas emissions the entity uses to assess the costs of its greenhouse gas emissions; (g) remuneration—the entity shall disclose: (i) a description of whether and how climate-related considerations are factored into executive remuneration (see also paragraph 6(a)(v)); and (ii) the percentage of executive management remuneration recognised in the current period that is linked to climate-related considerations.",(a)>(ii)>(2004),mandatory,True,"[""metrics"", ""targets"", ""ghg_emissions""]",medium,1.0,1.0
IFRS_S2_29_C09,IFRS S2,29,15,Metrics and Targets,Metrics and targets,Climate-related metrics,"An entity shall disclose information relevant to the cross-industry metric categories of — (a) greenhouse gases—the entity shall: — (iii) disclose the approach it uses to measure its greenhouse gas emissions (see paragraphs B26–B29) including: — (1) the measurement approach, inputs and assumptions the entity uses to measure its greenhouse gas emissions","An entity shall disclose information relevant to the cross-industry metric categories of: (a) greenhouse gases—the entity shall: (i) disclose its absolute gross greenhouse gas emissions generated during the reporting period, expressed as metric tonnes of CO2 equivalent (see paragraphs B19–B22), classified as: (1) Scope 1 greenhouse gas emissions; (2) Scope 2 greenhouse gas emissions; and (3) Scope 3 greenhouse gas emissions; (ii) measure its greenhouse gas emissions in accordance with the Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (2004) unless the entity is required, in whole or in part, by a jurisdictional authority or an exchange on which it is listed to use a different method for measuring its greenhouse gas emissions (see paragraphs B23–B25); (iii) disclose the approach it uses to measure its greenhouse gas emissions (see paragraphs B26–B29) including: (1) the measurement approach, inputs and assumptions the entity uses to measure its greenhouse gas emissions; (2) the reason why the entity has chosen the measurement approach, inputs and assumptions it uses to measure its greenhouse gas emissions; and (3) any changes the entity made to the measurement approach, inputs and assumptions during the reporting period and the reasons for those changes; (iv) for Scope 1 and Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(1)–(2), disaggregate emissions between: (1) the consolidated accounting group (for example, for an entity applying IFRS Accounting Standards, this group would comprise the parent and its consolidated subsidiaries); and (2) other investees excluded from paragraph 29(a)(iv)(1) (for example, for an entity applying IFRS Accounting Standards, these investees would include associates, joint ventures and unconsolidated subsidiaries); (v) for Scope 2 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(2), disclose its location-based Scope 2 greenhouse gas emissions, and provide information about any contractual instruments that is necessary to inform users’ understanding of the entity’s Scope 2 greenhouse gas emissions (see paragraphs B30–B31); and (vi) for Scope 3 greenhouse gas emissions disclosed in accordance with paragraph 29(a)(i)(3), and with reference to paragraphs B32–B57, disclose: (1) the categories included within the entity’s measure of Scope 3 greenhouse gas emissions, in accordance with the Scope 3 categories described in the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard (2011); and (2) additional information about the entity’s financed emissions (which are part of Category 15 greenhouse gas emissions), if its activities include asset management, commercial banking or insurance (see paragraphs B58–B63A); (b) climate-related transition risks—the amount and percentage of assets or business activities vulnerable to climate-related transition risks; (c) climate-related physical risks—the amount and percentage of assets or business activities vulnerable to climate-related physical risks; (d) climate-related opportunities—the amount and percentage of assets or business activities aligned with climate-related opportunities; (e) capital deployment—the amount of capital expenditure, financing or investment deployed towards climate-related risks and opportunities; (f) internal carbon prices—the entity shall disclose: (i) an explanation of whether and how the entity is applying a carbon price in decision-making (for example, investment decisions, transfer pricing and scenario analysis); and (ii) the price for each metric tonne of greenhouse gas emissions the entity uses to assess the costs of its greenhouse gas emissions; (g) remuneration—the entity shall disclose: (i) a description of whether and how climate-related considerations are factored into executive remuneration (see also paragraph 6(a)(v)); and (ii) the percentage of executive management remuneration recognised in the current period that is linked to climate-related considerations.",(a)>(iii)>(1),mandatory,True,"[""metrics"", ""targets"", ""ghg_emissions""]",medium,1.0,1.0
